Bandstructure_0@BandasGB3E.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -3.509596e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| Z  [0  , 0  , 1/2]  [0.0000, 0.0000, 0.5110]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
3.0000e-01  1.7083e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.6883e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.6701e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.6633e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6518e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6331e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6153e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6043e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.5992e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.5940e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.5908e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.5884e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.5867e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.5857e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.5853e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 456
x           Energy / eV  Fractional k-point
0.0000e+00  1.7423e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7411e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7378e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7352e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7303e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7225e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7096e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.6909e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.6745e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.6650e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6528e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6357e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6252e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6121e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6014e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.5983e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.5988e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6001e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6016e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6031e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6038e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 457
x           Energy / eV  Fractional k-point
0.0000e+00  1.7456e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7441e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7402e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7363e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7340e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7261e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7120e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7001e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.6849e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.6708e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6530e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6397e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6315e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6240e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6193e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6161e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6139e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6124e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6115e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6108e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6100e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 458
x           Energy / eV  Fractional k-point
0.0000e+00  1.7461e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7452e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7427e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7390e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7381e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7266e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7155e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7049e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.6879e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.6721e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6558e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6418e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6320e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6299e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6283e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6261e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6234e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6176e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6133e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6110e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6109e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 459
x           Energy / eV  Fractional k-point
0.0000e+00  1.7490e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7486e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7475e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7456e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7410e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7362e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7238e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7055e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.6892e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.6736e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6625e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6570e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6532e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6468e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6377e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6301e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6238e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6189e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6151e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6126e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6116e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 460
x           Energy / eV  Fractional k-point
0.0000e+00  1.7567e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7563e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7551e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7521e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7428e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7397e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7243e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7065e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.6953e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.6806e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6666e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6629e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6554e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6477e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6412e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6321e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6241e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6209e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6190e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6177e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6171e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 461
x           Energy / eV  Fractional k-point
0.0000e+00  1.7642e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7628e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7589e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7533e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7502e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7404e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7254e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7141e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.7031e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.6868e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6803e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6665e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6573e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6505e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6437e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6407e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6336e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6273e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6221e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6185e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6173e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 462
x           Energy / eV  Fractional k-point
0.0000e+00  1.7658e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7655e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7638e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7581e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7504e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7422e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7294e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7177e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.7034e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.6930e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6805e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6691e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6585e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6507e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6483e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6434e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6454e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6472e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6448e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6425e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6417e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 463
x           Energy / eV  Fractional k-point
0.0000e+00  1.7661e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7659e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7639e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7602e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7534e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7451e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7316e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7216e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.7089e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.6956e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6815e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6728e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6646e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6563e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6495e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6500e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6513e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6512e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6527e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6547e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6548e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 464
x           Energy / eV  Fractional k-point
0.0000e+00  1.7755e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7749e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7724e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7666e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7578e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7455e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7371e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7241e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.7104e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.6988e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6877e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6769e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6682e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6638e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6618e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6605e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6552e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6529e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6541e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6548e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6557e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 465
x           Energy / eV  Fractional k-point
0.0000e+00  1.7787e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7791e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7740e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7669e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7591e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7487e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7400e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7298e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.7156e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.7024e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6962e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6930e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6848e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6766e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6688e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6615e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6595e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6588e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6583e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6580e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6579e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 466
x           Energy / eV  Fractional k-point
0.0000e+00  1.7808e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7796e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7772e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7722e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7605e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7494e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7413e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7306e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.7161e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.7076e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.6998e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6959e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6945e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6904e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6850e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6797e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6749e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6712e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6692e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6691e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6698e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 467
x           Energy / eV  Fractional k-point
0.0000e+00  1.7809e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7804e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7784e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7739e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7609e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7509e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7487e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7328e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.7186e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.7078e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.7018e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.6965e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.6972e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6985e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.6936e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.6889e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.6846e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.6806e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.6770e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.6739e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.6722e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 468
x           Energy / eV  Fractional k-point
0.0000e+00  1.7838e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7821e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7814e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7745e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7641e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7562e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7489e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7359e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.7225e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.7116e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.7076e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.7088e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.7034e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.6988e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.7002e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  1.7009e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  1.7010e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  1.7009e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  1.7007e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  1.7007e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  1.7001e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 469
x           Energy / eV  Fractional k-point
0.0000e+00  1.7841e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  1.7863e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  1.7843e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  1.7754e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  1.7682e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  1.7609e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  1.7504e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  1.7372e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  1.7326e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  1.7234e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  1.7155e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  1.7128e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  1.7148e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  1.7137e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  1.7119e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
