Bandstructure_0@BandasGB3.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -3.555158e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| Z  [0  , 0  , 1/2]  [0.0000, 0.0000, 0.5110]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
6.5000e-01  2.7390e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.7507e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.7448e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.7399e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.7382e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.7429e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.7496e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.7520e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 582
x           Energy / eV  Fractional k-point
0.0000e+00  2.6687e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.6693e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.6712e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.6744e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.6851e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.6941e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.6971e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.7098e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.7225e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.7349e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.7475e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.7516e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.7460e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.7435e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.7518e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.7500e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.7506e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.7578e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.7691e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.7636e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.7591e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 583
x           Energy / eV  Fractional k-point
0.0000e+00  2.6738e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.6745e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.6767e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.6822e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.6893e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.6950e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.7024e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.7116e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.7252e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.7380e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.7485e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.7543e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.7531e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.7516e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.7520e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.7557e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.7643e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.7733e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.7714e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.7792e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.7834e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 584
x           Energy / eV  Fractional k-point
0.0000e+00  2.6805e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.6810e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.6825e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.6852e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.6926e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.7027e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.7107e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.7189e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.7282e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.7383e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.7486e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.7582e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.7671e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.7593e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.7555e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.7642e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.7698e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.7763e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.7825e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.7867e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.7881e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 585
x           Energy / eV  Fractional k-point
0.0000e+00  2.6856e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.6860e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.6873e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.6894e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.6939e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.7036e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.7143e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.7224e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.7298e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.7426e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.7574e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.7633e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.7704e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.7680e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.7631e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.7725e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.7797e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.7880e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.7913e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.7959e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.7976e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 586
x           Energy / eV  Fractional k-point
0.0000e+00  2.6897e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.6902e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.6919e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.6949e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.6998e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.7147e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.7358e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.7548e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.7627e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.7625e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.7608e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.7635e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.7732e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.7785e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.7717e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.7750e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.7880e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.7899e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.7953e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.8012e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.8044e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 587
x           Energy / eV  Fractional k-point
0.0000e+00  2.7325e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.7324e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.7324e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.7327e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.7345e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.7398e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.7515e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.7691e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.7683e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.7630e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.7612e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.7748e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.7777e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.7836e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.7905e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.7973e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.7982e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.7993e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.8091e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.8175e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.8222e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 588
x           Energy / eV  Fractional k-point
0.0000e+00  2.7854e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.7851e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.7843e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.7832e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.7816e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.7800e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.7773e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.7731e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.7879e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.7893e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.7822e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.7788e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.7780e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.7841e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.7935e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.8024e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.8090e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.8211e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.8315e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.8333e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.8277e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 589
x           Energy / eV  Fractional k-point
0.0000e+00  2.7888e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.7883e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.7871e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.7856e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.7835e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.7808e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.7789e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.7809e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.7933e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8001e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.7967e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.7880e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.7856e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.7873e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.7999e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.8098e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.8119e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.8224e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.8350e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.8398e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.8354e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 590
x           Energy / eV  Fractional k-point
0.0000e+00  2.7952e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.7968e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8003e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8045e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8095e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8110e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8067e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8016e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.7958e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8121e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.8097e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.8053e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.8025e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.8071e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.8208e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.8175e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.8351e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.8465e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.8443e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.8414e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.8458e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 591
x           Energy / eV  Fractional k-point
0.0000e+00  2.7964e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.7975e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8016e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8094e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8144e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8146e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8184e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8195e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8176e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8141e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.8180e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.8083e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.8098e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.8258e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.8227e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.8425e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.8619e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.8552e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.8459e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.8445e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.8481e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 592
x           Energy / eV  Fractional k-point
0.0000e+00  2.8199e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8195e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8185e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8169e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8198e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8310e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8323e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8276e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8222e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8221e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.8297e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.8420e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.8410e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.8318e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.8433e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.8576e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.8640e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.8800e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.8933e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.9084e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9159e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 593
x           Energy / eV  Fractional k-point
0.0000e+00  2.8216e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8227e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8258e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8309e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8382e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8417e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8517e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8487e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8396e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8290e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.8348e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.8493e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.8612e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.8698e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.8748e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.8764e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.8762e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.8855e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.9056e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.9221e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9235e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 594
x           Energy / eV  Fractional k-point
0.0000e+00  2.8346e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8360e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8401e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8438e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8423e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8468e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8525e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8548e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8597e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8664e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.8704e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.8653e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.8709e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.8836e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.8978e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.9044e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.9072e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.9212e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.9352e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.9276e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9326e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 595
x           Energy / eV  Fractional k-point
0.0000e+00  2.8451e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8450e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8446e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8468e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8559e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8539e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8529e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8678e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8807e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8773e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.8743e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.8828e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.8917e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.9009e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.9098e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.9124e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.9263e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.9331e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.9384e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.9378e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9351e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 596
x           Energy / eV  Fractional k-point
0.0000e+00  2.8544e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
